task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,766530.99,0.00,0.00
1,740842.34,0.00,0.00
2,718092.92,0.00,0.00
3,693335.06,0.00,0.00
4,461777.21,0.00,0.00
5,452681.78,0.00,0.00
6,570455.79,0.00,0.00
7,555875.78,0.00,0.00
8,543160.20,0.00,0.00
9,717079.16,0.00,0.00
10,535524.37,0.00,0.00
11,469764.95,0.00,0.00
12,706531.76,0.00,0.00
13,469424.72,0.00,0.00
14,455414.77,0.00,0.00
15,440578.22,0.00,0.00
16,402644.16,0.00,0.00
17,427458.52,0.00,0.00
18,734854.22,0.00,0.00
19,406067.61,0.00,0.00
20,366842.75,0.00,0.00
21,540934.80,0.00,0.00
22,369319.92,0.00,0.00
23,353987.69,0.00,0.00
24,442152.26,0.00,0.00
25,274811.27,0.00,0.00
26,795027.49,0.00,0.00
27,380102.87,0.00,0.00
28,269944.19,0.00,0.00
29,515429.97,0.00,0.00
30,422733.78,0.00,0.00
31,303364.75,0.00,0.00
32,328861.00,0.00,0.00
33,215802.91,0.00,0.00
34,528489.35,0.00,0.00
35,429922.82,0.00,0.00
36,561372.28,0.00,0.00
37,281330.11,0.00,0.00
38,466817.62,0.00,0.00
39,343284.13,0.00,0.00
40,473034.62,0.00,0.00
41,693750.62,0.00,0.00
42,198323.97,0.00,0.00
43,510528.56,0.00,0.00
44,395841.12,0.00,0.00
45,234748.60,0.00,0.00
46,459084.99,0.00,0.00
47,318225.15,0.00,0.00
48,542718.41,0.00,0.00
49,238118.65,0.00,0.00
50,401862.86,0.00,0.00
51,609554.29,0.00,0.00
52,317109.11,0.00,0.00
53,480794.67,0.00,0.00
54,685181.86,0.00,0.00
55,554988.62,0.00,0.00
56,428263.43,0.00,0.00
57,249904.39,0.00,0.00
58,482312.20,0.00,0.00
59,661868.57,0.00,0.00
60,277561.19,0.00,0.00
61,290291.07,0.00,0.00
62,602725.51,0.00,0.00
63,775206.80,0.00,0.00
64,330285.31,0.00,0.00
65,652141.09,0.00,0.00
66,414239.41,0.00,0.00
67,241527.80,0.00,0.00
68,442676.31,0.00,0.00
69,277939.56,0.00,0.00
70,754128.46,0.00,0.00
71,328259.23,0.00,0.00
72,502554.18,0.00,0.00
73,846305.85,0.00,0.00
74,378454.69,0.00,0.00
75,200865.51,0.00,0.00
76,603070.50,0.00,0.00
77,416237.12,0.00,0.00
78,297505.38,0.00,0.00
79,515100.24,0.00,0.00
80,353110.79,0.00,0.00
81,548514.84,0.00,0.00
82,368796.35,0.00,0.00
83,614387.04,0.00,0.00
84,477551.46,0.00,0.00
85,287571.43,0.00,0.00
86,504037.86,0.00,0.00
87,310426.24,0.00,0.00
88,332538.84,0.00,0.00
89,550423.15,0.00,0.00
90,377301.69,0.00,0.00
91,579188.59,0.00,0.00
92,232289.31,0.00,0.00
93,410135.03,0.00,0.00
94,478529.93,0.00,0.00
95,328677.42,0.00,0.00
96,507537.60,0.00,0.00
97,390855.79,0.00,0.00
98,413246.87,0.00,0.00
99,568983.55,0.00,0.00
100,251123.91,0.00,0.00
101,498295.07,0.00,0.00
102,293393.85,0.00,0.00
103,523362.87,0.00,0.00
104,343891.38,0.00,0.00
105,546109.68,0.00,0.00
106,413054.47,0.00,0.00
107,633135.08,0.00,0.00
108,263195.51,0.00,0.00
109,466754.20,0.00,0.00
110,307491.54,0.00,0.00
111,529880.29,0.00,0.00
112,356667.04,0.00,0.00
113,559988.26,0.00,0.00
114,399059.77,0.00,0.00
115,626039.98,0.00,0.00
116,250261.78,0.00,0.00
117,450937.27,0.00,0.00
118,300521.61,0.00,0.00
119,510756.73,0.00,0.00
120,365262.99,0.00,0.00
121,562914.37,0.00,0.00
122,423473.83,0.00,0.00
123,646127.46,0.00,0.00
124,267944.81,0.00,0.00
125,481407.40,0.00,0.00
126,313517.33,0.00,0.00
127,541900.63,0.00,0.00
128,384591.34,0.00,0.00
129,602571.96,0.00,0.00
130,431074.86,0.00,0.00
131,679248.09,0.00,0.00
132,263505.94,0.00,0.00
133,487561.23,0.00,0.00
134,307637.69,0.00,0.00
135,552510.26,0.00,0.00
136,377289.53,0.00,0.00
137,598331.45,0.00,0.00
138,422143.22,0.00,0.00
139,680161.24,0.00,0.00
140,261962.65,0.00,0.00
141,476624.25,0.00,0.00
142,303681.85,0.00,0.00
143,538308.86,0.00,0.00
144,364448.31,0.00,0.00
145,585037.23,0.00,0.00
146,615330.70,0.00,0.00
147,412703.51,0.00,0.00
148,265204.67,0.00,0.00
149,483324.53,0.00,0.00
150,309395.31,0.00,0.00
151,540732.15,0.00,0.00
152,380079.51,0.00,0.00
153,590606.45,0.00,0.00
154,617638.83,0.00,0.00
155,424767.49,0.00,0.00
156,245047.81,0.00,0.00
157,476336.72,0.00,0.00
158,293804.88,0.00,0.00
159,525169.61,0.00,0.00
160,327096.22,0.00,0.00
161,577398.54,0.00,0.00
162,415009.50,0.00,0.00
163,654982.57,0.00,0.00
164,248417.62,0.00,0.00
165,462508.44,0.00,0.00
166,295474.29,0.00,0.00
167,524407.39,0.00,0.00
168,325189.83,0.00,0.00
169,583346.13,0.00,0.00
170,366910.22,0.00,0.00
171,609483.96,0.00,0.00
172,251037.36,0.00,0.00
173,462934.02,0.00,0.00
174,309477.09,0.00,0.00
175,526691.91,0.00,0.00
176,382393.60,0.00,0.00
177,591185.57,0.00,0.00
178,605253.70,0.00,0.00
179,406097.41,0.00,0.00
180,452638.15,0.00,0.00
181,291275.26,0.00,0.00
182,303653.24,0.00,0.00
183,523260.12,0.00,0.00
184,380599.26,0.00,0.00
185,586955.31,0.00,0.00
186,643821.48,0.00,0.00
187,455406.43,0.00,0.00
188,286240.34,0.00,0.00
189,505066.63,0.00,0.00
190,324061.39,0.00,0.00
191,540910.48,0.00,0.00
192,392882.35,0.00,0.00
193,599186.18,0.00,0.00
194,657017.23,0.00,0.00
195,470605.37,0.00,0.00
196,291245.46,0.00,0.00
197,513148.07,0.00,0.00
198,315303.80,0.00,0.00
199,541736.13,0.00,0.00
200,599279.88,0.00,0.00
201,387102.13,0.00,0.00
202,407057.76,0.00,0.00
203,642330.65,0.00,0.00
204,232569.46,0.00,0.00
205,498413.32,0.00,0.00
206,314121.01,0.00,0.00
207,527272.46,0.00,0.00
208,335842.37,0.00,0.00
209,585258.25,0.00,0.00
210,406432.39,0.00,0.00
211,644883.16,0.00,0.00
212,457101.82,0.00,0.00
213,288311.48,0.00,0.00
214,534552.10,0.00,0.00
215,370759.73,0.00,0.00
216,590970.99,0.00,0.00
217,441893.10,0.00,0.00
218,643865.35,0.00,0.00
219,441916.94,0.00,0.00
220,274391.65,0.00,0.00
221,541750.43,0.00,0.00
222,361630.92,0.00,0.00
223,577014.68,0.00,0.00
224,390233.76,0.00,0.00
225,626526.59,0.00,0.00
226,437049.15,0.00,0.00
227,683775.19,0.00,0.00
228,481413.36,0.00,0.00
229,320899.96,0.00,0.00
230,359573.13,0.00,0.00
231,571040.63,0.00,0.00
232,396771.91,0.00,0.00
233,624967.58,0.00,0.00
234,446931.36,0.00,0.00
235,713171.48,0.00,0.00
236,274280.79,0.00,0.00
237,550113.92,0.00,0.00
238,301707.51,0.00,0.00
239,573516.61,0.00,0.00
240,387422.80,0.00,0.00
241,618231.30,0.00,0.00
242,434207.20,0.00,0.00
243,700350.52,0.00,0.00
244,255873.68,0.00,0.00
245,475286.25,0.00,0.00
246,496834.04,0.00,0.00
247,343076.47,0.00,0.00
248,552317.14,0.00,0.00
249,382718.32,0.00,0.00
250,444667.58,0.00,0.00
251,659224.75,0.00,0.00
252,226855.04,0.00,0.00
253,488641.74,0.00,0.00
254,319845.91,0.00,0.00
255,579566.72,0.00,0.00
256,364492.65,0.00,0.00
257,645452.26,0.00,0.00
258,460125.45,0.00,0.00
259,692600.73,0.00,0.00
260,288073.54,0.00,0.00
261,516452.31,0.00,0.00
262,335362.20,0.00,0.00
263,610561.13,0.00,0.00
264,385558.61,0.00,0.00
265,677588.22,0.00,0.00
266,437755.11,0.00,0.00
267,728264.09,0.00,0.00
268,238368.51,0.00,0.00
269,562658.31,0.00,0.00
270,367414.71,0.00,0.00
271,598353.15,0.00,0.00
272,413586.14,0.00,0.00
273,664845.23,0.00,0.00
274,470706.70,0.00,0.00
275,772140.98,0.00,0.00
276,239032.98,0.00,0.00
277,521481.51,0.00,0.00
278,604760.17,0.00,0.00
279,353921.18,0.00,0.00
280,387413.02,0.00,0.00
281,650218.96,0.00,0.00
282,441733.84,0.00,0.00
283,695424.56,0.00,0.00
284,479156.49,0.00,0.00
285,354870.08,0.00,0.00
286,601477.86,0.00,0.00
287,428162.10,0.00,0.00
288,666750.91,0.00,0.00
289,466770.41,0.00,0.00
290,658520.94,0.00,0.00
291,519181.49,0.00,0.00
292,339787.01,0.00,0.00
293,616958.62,0.00,0.00
294,636993.65,0.00,0.00
295,385635.14,0.00,0.00
296,691177.37,0.00,0.00
297,481508.97,0.00,0.00
298,719543.70,0.00,0.00
299,529154.78,0.00,0.00
300,322450.40,0.00,0.00
301,574854.85,0.00,0.00
302,391692.88,0.00,0.00
303,657067.54,0.00,0.00
304,491729.26,0.00,0.00
305,732527.73,0.00,0.00
306,540864.94,0.00,0.00
307,785220.15,0.00,0.00
308,281405.45,0.00,0.00
309,600913.76,0.00,0.00
310,333096.98,0.00,0.00
311,674669.74,0.00,0.00
312,410334.83,0.00,0.00
313,739292.62,0.00,0.00
314,468398.09,0.00,0.00
315,791305.54,0.00,0.00
316,534256.70,0.00,0.00
317,326107.26,0.00,0.00
318,595796.35,0.00,0.00
319,384452.82,0.00,0.00
320,412791.01,0.00,0.00
321,671106.58,0.00,0.00
322,491618.16,0.00,0.00
323,751251.46,0.00,0.00
324,574461.22,0.00,0.00
325,362464.43,0.00,0.00
326,649948.12,0.00,0.00
327,446315.77,0.00,0.00
328,483384.37,0.00,0.00
329,748863.94,0.00,0.00
330,810912.85,0.00,0.00
331,586066.48,0.00,0.00
332,607636.21,0.00,0.00
333,367067.58,0.00,0.00
334,663595.44,0.00,0.00
335,435493.95,0.00,0.00
336,463989.02,0.00,0.00
337,757822.28,0.00,0.00
338,838822.13,0.00,0.00
339,604475.74,0.00,0.00
340,630788.09,0.00,0.00
341,382474.66,0.00,0.00
342,684283.97,0.00,0.00
343,446958.30,0.00,0.00
344,508705.14,0.00,0.00
345,775169.37,0.00,0.00
346,528748.99,0.00,0.00
347,837727.79,0.00,0.00
348,609894.28,0.00,0.00
349,355374.10,0.00,0.00
350,673801.18,0.00,0.00
351,415986.54,0.00,0.00
352,480595.11,0.00,0.00
353,753376.48,0.00,0.00
354,533092.98,0.00,0.00
355,827825.07,0.00,0.00
356,610838.65,0.00,0.00
357,356937.65,0.00,0.00
358,675805.81,0.00,0.00
359,422488.21,0.00,0.00
360,752389.43,0.00,0.00
361,489447.59,0.00,0.00
362,516704.08,0.00,0.00
363,812538.39,0.00,0.00
364,279884.10,0.00,0.00
365,598742.01,0.00,0.00
366,344461.20,0.00,0.00
367,657174.59,0.00,0.00
368,419897.56,0.00,0.00
369,737740.52,0.00,0.00
370,531651.74,0.00,0.00
371,823032.86,0.00,0.00
372,560070.28,0.00,0.00
373,370286.94,0.00,0.00
374,685289.62,0.00,0.00
375,435413.60,0.00,0.00
376,703318.83,0.00,0.00
377,510557.89,0.00,0.00
378,767307.28,0.00,0.00
379,514916.18,0.00,0.00
380,609489.20,0.00,0.00
381,355750.08,0.00,0.00
382,666913.27,0.00,0.00
383,415331.60,0.00,0.00
384,750800.13,0.00,0.00
385,504297.49,0.00,0.00
386,818389.42,0.00,0.00
387,576022.86,0.00,0.00
388,588684.56,0.00,0.00
389,330605.75,0.00,0.00
390,628324.03,0.00,0.00
391,374871.73,0.00,0.00
392,693162.92,0.00,0.00
393,435858.49,0.00,0.00
394,743347.64,0.00,0.00
395,499289.04,0.00,0.00
396,299720.05,0.00,0.00
397,569625.85,0.00,0.00
398,353062.39,0.00,0.00
399,624279.74,0.00,0.00
400,635652.30,0.00,0.00
401,440641.40,0.00,0.00
402,707347.87,0.00,0.00
403,505179.88,0.00,0.00
404,313780.31,0.00,0.00
405,600629.57,0.00,0.00
406,378001.69,0.00,0.00
407,646034.48,0.00,0.00
408,402115.82,0.00,0.00
409,725680.35,0.00,0.00
410,515848.16,0.00,0.00
411,781325.34,0.00,0.00
412,284851.31,0.00,0.00
413,528501.75,0.00,0.00
414,345537.19,0.00,0.00
415,622713.09,0.00,0.00
416,642512.56,0.00,0.00
417,436124.80,0.00,0.00
418,691282.75,0.00,0.00
419,486286.88,0.00,0.00
420,285336.26,0.00,0.00
421,522991.66,0.00,0.00
422,370372.53,0.00,0.00
423,635954.14,0.00,0.00
424,408216.00,0.00,0.00
425,724030.73,0.00,0.00
426,469093.32,0.00,0.00
427,791320.80,0.00,0.00
428,303928.14,0.00,0.00
429,582378.15,0.00,0.00
430,601078.03,0.00,0.00
431,367706.78,0.00,0.00
432,679157.02,0.00,0.00
433,461600.07,0.00,0.00
434,733245.61,0.00,0.00
435,518110.75,0.00,0.00
436,307001.59,0.00,0.00
437,575549.60,0.00,0.00
438,369499.44,0.00,0.00
439,654701.47,0.00,0.00
440,414806.60,0.00,0.00
441,684920.07,0.00,0.00
442,744832.99,0.00,0.00
443,523547.17,0.00,0.00
444,305931.33,0.00,0.00
445,592085.12,0.00,0.00
446,367026.33,0.00,0.00
447,650312.42,0.00,0.00
448,409033.06,0.00,0.00
449,672990.80,0.00,0.00
450,728704.21,0.00,0.00
451,501919.03,0.00,0.00
452,299808.98,0.00,0.00
453,558990.72,0.00,0.00
454,361296.89,0.00,0.00
455,618806.12,0.00,0.00
456,676627.64,0.00,0.00
457,475834.37,0.00,0.00
458,723076.82,0.00,0.00
459,517564.06,0.00,0.00
460,311386.59,0.00,0.00
461,588325.26,0.00,0.00
462,355452.30,0.00,0.00
463,637317.18,0.00,0.00
464,398822.78,0.00,0.00
465,675477.27,0.00,0.00
466,486631.87,0.00,0.00
467,781722.55,0.00,0.00
468,505873.68,0.00,0.00
469,290821.55,0.00,0.00
470,354238.27,0.00,0.00
471,609935.05,0.00,0.00
472,391088.96,0.00,0.00
473,659296.27,0.00,0.00
474,713409.66,0.00,0.00
475,504419.80,0.00,0.00
476,529256.82,0.00,0.00
477,299726.96,0.00,0.00
478,569429.64,0.00,0.00
479,369348.76,0.00,0.00
480,622826.81,0.00,0.00
481,468624.35,0.00,0.00
482,723247.29,0.00,0.00
483,546576.02,0.00,0.00
484,568762.54,0.00,0.00
485,339710.24,0.00,0.00
486,408241.03,0.00,0.00
487,669262.17,0.00,0.00
488,439841.51,0.00,0.00
489,715500.35,0.00,0.00
490,755095.48,0.00,0.00
491,533178.57,0.00,0.00
492,578104.26,0.00,0.00
493,348574.88,0.00,0.00
494,414810.66,0.00,0.00
495,664475.20,0.00,0.00
496,456936.12,0.00,0.00
497,720241.55,0.00,0.00
498,759814.26,0.00,0.00
499,533571.72,0.00,0.00
500,554864.41,0.00,0.00
501,337693.93,0.00,0.00
502,396764.52,0.00,0.00
503,640717.27,0.00,0.00
504,442988.87,0.00,0.00
505,706662.65,0.00,0.00
506,736550.09,0.00,0.00
507,517732.62,0.00,0.00
508,332901.48,0.00,0.00
509,624086.86,0.00,0.00
510,397649.53,0.00,0.00
511,656560.18,0.00,0.00
512,451807.74,0.00,0.00
513,718543.05,0.00,0.00
514,534080.98,0.00,0.00
515,264378.79,0.00,0.00
516,812120.91,0.00,0.00
517,565928.22,0.00,0.00
518,323883.30,0.00,0.00
519,643828.39,0.00,0.00
520,384976.39,0.00,0.00
521,702558.76,0.00,0.00
522,465863.23,0.00,0.00
523,740266.32,0.00,0.00
524,265234.47,0.00,0.00
525,566547.16,0.00,0.00
526,320431.47,0.00,0.00
527,572059.63,0.00,0.00
528,408091.55,0.00,0.00
529,652639.63,0.00,0.00
530,690436.60,0.00,0.00
531,465050.70,0.00,0.00
532,260633.95,0.00,0.00
533,514374.26,0.00,0.00
534,314513.21,0.00,0.00
535,583077.19,0.00,0.00
536,406930.45,0.00,0.00
537,654934.88,0.00,0.00
538,456275.22,0.00,0.00
539,748158.45,0.00,0.00
540,511739.02,0.00,0.00
541,315005.54,0.00,0.00
542,577963.59,0.00,0.00
543,378836.15,0.00,0.00
544,412423.13,0.00,0.00
545,658377.65,0.00,0.00
546,758075.48,0.00,0.00
547,539080.38,0.00,0.00
548,325405.60,0.00,0.00
549,591066.60,0.00,0.00
550,392852.54,0.00,0.00
551,649987.70,0.00,0.00
552,673125.27,0.00,0.00
553,467862.13,0.00,0.00
554,759547.00,0.00,0.00
555,509492.64,0.00,0.00
556,295847.89,0.00,0.00
557,572190.52,0.00,0.00
558,374680.76,0.00,0.00
559,632539.27,0.00,0.00
560,421631.81,0.00,0.00
561,731671.57,0.00,0.00
562,774572.37,0.00,0.00
563,539691.21,0.00,0.00
564,320815.80,0.00,0.00
565,602312.56,0.00,0.00
566,388704.54,0.00,0.00
567,652626.51,0.00,0.00
568,420446.40,0.00,0.00
569,733265.88,0.00,0.00
570,753829.24,0.00,0.00
571,495270.73,0.00,0.00
572,283925.29,0.00,0.00
573,569641.59,0.00,0.00
574,356058.60,0.00,0.00
575,608482.84,0.00,0.00
576,478466.03,0.00,0.00
577,729588.99,0.00,0.00
578,502362.73,0.00,0.00
579,798624.04,0.00,0.00
580,316134.69,0.00,0.00
581,599890.47,0.00,0.00
582,393955.95,0.00,0.00
583,642096.76,0.00,0.00
584,426312.92,0.00,0.00
585,749780.42,0.00,0.00
