task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,409215.93,0.00,0.00
1,1461082.94,0.00,0.00
2,1647679.81,0.00,0.00
3,1688147.07,0.00,0.00
4,1902683.50,0.00,0.00
5,4226165.06,0.00,0.00
6,4314559.70,0.00,0.00
7,4543707.85,0.00,0.00
8,4627696.51,0.00,0.00
9,4671905.28,0.00,0.00
10,4902749.54,0.00,0.00
11,7251827.48,0.00,0.00
12,7293747.43,0.00,0.00
13,7373063.09,0.00,0.00
14,7457959.65,0.00,0.00
15,7739910.84,0.00,0.00
16,7784680.37,0.00,0.00
17,7862051.96,0.00,0.00
18,7903480.77,0.00,0.00
19,7979213.95,0.00,0.00
20,8018871.55,0.00,0.00
21,9007389.07,0.00,0.00
22,9248138.67,0.00,0.00
23,9290148.97,0.00,0.00
24,9513805.15,0.00,0.00
25,9868151.66,0.00,0.00
26,9947993.28,0.00,0.00
27,10170474.53,0.00,0.00
28,10213522.67,0.00,0.00
29,10259477.14,0.00,0.00
30,10497551.20,0.00,0.00
31,12830802.92,0.00,0.00
32,12872287.27,0.00,0.00
33,12945765.73,0.00,0.00
34,13020027.64,0.00,0.00
35,13057852.27,0.00,0.00
36,13136357.55,0.00,0.00
37,13213015.08,0.00,0.00
38,13289579.39,0.00,0.00
39,13329810.62,0.00,0.00
40,13370845.32,0.00,0.00
41,14336828.71,0.00,0.00
42,14520148.99,0.00,0.00
43,14562183.38,0.00,0.00
44,14771883.73,0.00,0.00
45,15151537.66,0.00,0.00
46,15227733.14,0.00,0.00
47,15470757.25,0.00,0.00
48,15553807.97,0.00,0.00
49,15592053.17,0.00,0.00
50,15822805.17,0.00,0.00
51,18146111.25,0.00,0.00
52,18194038.63,0.00,0.00
53,18275645.97,0.00,0.00
54,18458872.80,0.00,0.00
55,19065629.96,0.00,0.00
56,19141520.98,0.00,0.00
57,19180716.51,0.00,0.00
58,19255847.69,0.00,0.00
59,19330459.83,0.00,0.00
60,19376929.76,0.00,0.00
61,20406981.23,0.00,0.00
62,20588468.55,0.00,0.00
63,20635600.57,0.00,0.00
64,20907291.89,0.00,0.00
65,23248012.78,0.00,0.00
66,23288266.90,0.00,0.00
67,23495785.00,0.00,0.00
68,23569662.81,0.00,0.00
69,23643627.88,0.00,0.00
70,23888530.25,0.00,0.00
71,26179611.68,0.00,0.00
72,26218283.41,0.00,0.00
73,26294213.06,0.00,0.00
74,26369238.38,0.00,0.00
75,26898231.27,0.00,0.00
76,26938412.67,0.00,0.00
77,26976469.76,0.00,0.00
78,27014770.51,0.00,0.00
79,27053264.62,0.00,0.00
80,27130493.88,0.00,0.00
81,28063409.09,0.00,0.00
82,28243563.89,0.00,0.00
83,28282332.42,0.00,0.00
84,28492364.41,0.00,0.00
85,30798092.84,0.00,0.00
86,30843422.89,0.00,0.00
87,31054120.54,0.00,0.00
88,31131038.67,0.00,0.00
89,31207576.27,0.00,0.00
90,31444086.31,0.00,0.00
91,31815390.35,0.00,0.00
92,31860840.80,0.00,0.00
93,31938877.34,0.00,0.00
94,32027026.41,0.00,0.00
95,32295506.72,0.00,0.00
96,32376511.81,0.00,0.00
97,32456407.31,0.00,0.00
98,32499075.41,0.00,0.00
99,32539298.30,0.00,0.00
100,32581054.45,0.00,0.00
101,33604744.91,0.00,0.00
102,33806692.60,0.00,0.00
103,33845302.58,0.00,0.00
104,34058950.90,0.00,0.00
105,36391798.26,0.00,0.00
106,36469012.02,0.00,0.00
107,36688587.19,0.00,0.00
108,36766808.75,0.00,0.00
109,36842109.68,0.00,0.00
110,37069000.01,0.00,0.00
111,37501518.73,0.00,0.00
112,37541994.81,0.00,0.00
113,37618196.49,0.00,0.00
114,37693016.77,0.00,0.00
115,38158703.57,0.00,0.00
116,38232021.09,0.00,0.00
117,38282852.41,0.00,0.00
118,38355509.28,0.00,0.00
119,38389944.79,0.00,0.00
120,38423153.88,0.00,0.00
121,39343850.85,0.00,0.00
122,39589454.65,0.00,0.00
123,39631735.32,0.00,0.00
124,39843529.22,0.00,0.00
125,40517371.89,0.00,0.00
126,40593444.59,0.00,0.00
127,40799793.48,0.00,0.00
128,40893032.79,0.00,0.00
129,40932785.51,0.00,0.00
130,41158374.55,0.00,0.00
131,43455341.82,0.00,0.00
132,43492220.16,0.00,0.00
133,43562071.56,0.00,0.00
134,43631679.77,0.00,0.00
135,43955135.35,0.00,0.00
136,44022183.18,0.00,0.00
137,44090651.27,0.00,0.00
138,44125933.17,0.00,0.00
139,44162061.93,0.00,0.00
140,44197849.51,0.00,0.00
141,45126456.74,0.00,0.00
142,45344460.49,0.00,0.00
143,45380117.89,0.00,0.00
144,45606130.84,0.00,0.00
145,46181948.66,0.00,0.00
146,46253711.70,0.00,0.00
147,46464133.50,0.00,0.00
148,46503699.30,0.00,0.00
149,46581211.57,0.00,0.00
150,46808152.68,0.00,0.00
151,49034280.06,0.00,0.00
152,49067987.44,0.00,0.00
153,49142760.99,0.00,0.00
154,49215310.10,0.00,0.00
155,49523915.29,0.00,0.00
156,49597970.72,0.00,0.00
157,49633064.99,0.00,0.00
158,49670486.69,0.00,0.00
159,49705583.10,0.00,0.00
160,49747883.80,0.00,0.00
161,50628613.47,0.00,0.00
162,50852570.06,0.00,0.00
163,50886238.81,0.00,0.00
164,51123764.28,0.00,0.00
