task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,104319.10,0.00,0.00
1,43782.23,0.00,0.00
2,5811.69,0.00,0.00
3,11751.89,0.00,0.00
4,20134.69,0.00,0.00
5,15803.81,0.00,0.00
6,13715.51,0.00,0.00
7,11107.68,0.00,0.00
8,9650.23,0.00,0.00
9,519813.06,0.00,0.00
10,472468.85,0.00,0.00
11,518925.43,0.00,0.00
12,420642.61,0.00,0.00
13,370679.86,0.00,0.00
14,473419.43,0.00,0.00
15,312139.27,0.00,0.00
16,519215.35,0.00,0.00
17,425199.27,0.00,0.00
18,255496.74,0.00,0.00
19,471011.64,0.00,0.00
20,18906.83,0.00,0.00
21,199946.64,0.00,0.00
22,374965.67,0.00,0.00
23,421944.86,0.00,0.00
24,148386.48,0.00,0.00
25,322071.31,0.00,0.00
26,372758.15,0.00,0.00
27,92755.56,0.00,0.00
28,268040.66,0.00,0.00
29,315862.89,0.00,0.00
30,34611.70,0.00,0.00
31,216281.41,0.00,0.00
32,264292.96,0.00,0.00
33,214159.01,0.00,0.00
34,167889.36,0.00,0.00
35,160315.75,0.00,0.00
36,114887.00,0.00,0.00
37,17428.87,0.00,0.00
38,106741.91,0.00,0.00
39,55436.61,0.00,0.00
40,15949.25,0.00,0.00
41,48878.43,0.00,0.00
42,20946.26,0.00,0.00
43,15337.47,0.00,0.00
44,18021.58,0.00,0.00
45,13297.56,0.00,0.00
46,16006.95,0.00,0.00
47,10758.64,0.00,0.00
48,14201.64,0.00,0.00
49,9442.33,0.00,0.00
50,11372.33,0.00,0.00
51,23652.79,0.00,0.00
52,6726.03,0.00,0.00
53,16635.89,0.00,0.00
54,20517.11,0.00,0.00
55,11091.23,0.00,0.00
56,18770.69,0.00,0.00
57,6957.29,0.00,0.00
58,14819.15,0.00,0.00
59,20129.20,0.00,0.00
60,11118.17,0.00,0.00
61,14051.20,0.00,0.00
62,11300.56,0.00,0.00
63,19399.17,0.00,0.00
64,9689.09,0.00,0.00
65,14711.14,0.00,0.00
66,10418.42,0.00,0.00
67,16733.41,0.00,0.00
68,6475.21,0.00,0.00
69,14674.66,0.00,0.00
70,9714.84,0.00,0.00
71,14274.36,0.00,0.00
72,17787.22,0.00,0.00
73,10705.23,0.00,0.00
