task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,303179.74,0.00,0.00
1,289724.59,0.00,0.00
2,179766.65,0.00,0.00
3,281348.71,0.00,0.00
4,277695.66,0.00,0.00
5,176761.87,0.00,0.00
6,266956.09,0.00,0.00
7,253155.47,0.00,0.00
8,174019.81,0.00,0.00
9,242542.98,0.00,0.00
10,171572.69,0.00,0.00
11,232289.79,0.00,0.00
12,120727.30,0.00,0.00
13,205981.02,0.00,0.00
14,181633.71,0.00,0.00
15,270217.66,0.00,0.00
16,227926.25,0.00,0.00
17,313413.86,0.00,0.00
18,153050.18,0.00,0.00
19,167478.80,0.00,0.00
20,285059.21,0.00,0.00
21,351846.22,0.00,0.00
22,186143.88,0.00,0.00
23,310776.23,0.00,0.00
24,213205.34,0.00,0.00
25,389173.98,0.00,0.00
26,231217.38,0.00,0.00
27,174872.64,0.00,0.00
28,245856.52,0.00,0.00
29,401366.23,0.00,0.00
30,269186.97,0.00,0.00
31,208984.85,0.00,0.00
32,443666.22,0.00,0.00
33,309265.61,0.00,0.00
34,269024.13,0.00,0.00
35,162681.82,0.00,0.00
36,311051.13,0.00,0.00
37,198020.70,0.00,0.00
38,344289.78,0.00,0.00
39,236346.72,0.00,0.00
40,375921.25,0.00,0.00
41,260505.20,0.00,0.00
42,158028.60,0.00,0.00
43,392942.67,0.00,0.00
44,183753.25,0.00,0.00
45,309210.54,0.00,0.00
46,435012.34,0.00,0.00
47,233959.20,0.00,0.00
48,358281.61,0.00,0.00
49,261105.30,0.00,0.00
50,169390.92,0.00,0.00
51,393978.12,0.00,0.00
52,277583.36,0.00,0.00
53,192262.89,0.00,0.00
54,312891.24,0.00,0.00
55,439213.75,0.00,0.00
56,236450.91,0.00,0.00
57,114465.48,0.00,0.00
58,349349.74,0.00,0.00
59,258173.23,0.00,0.00
60,139875.41,0.00,0.00
61,394364.36,0.00,0.00
62,286769.15,0.00,0.00
63,167817.12,0.00,0.00
64,185182.57,0.00,0.00
65,318288.80,0.00,0.00
66,139502.53,0.00,0.00
67,227573.39,0.00,0.00
68,360605.48,0.00,0.00
69,243069.65,0.00,0.00
70,163551.09,0.00,0.00
71,383556.13,0.00,0.00
72,244100.57,0.00,0.00
73,180933.71,0.00,0.00
74,307124.14,0.00,0.00
75,205580.71,0.00,0.00
76,126651.29,0.00,0.00
77,244060.52,0.00,0.00
78,160168.89,0.00,0.00
79,258831.50,0.00,0.00
80,179593.80,0.00,0.00
81,278651.00,0.00,0.00
82,201552.15,0.00,0.00
