task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,1774126.53,0.00,0.00
1,1135051.01,0.00,0.00
2,1445083.62,0.00,0.00
3,2047484.40,0.00,0.00
4,2050495.39,0.00,0.00
5,1046883.34,0.00,0.00
6,1024050.24,0.00,0.00
7,1682493.93,0.00,0.00
8,2302486.90,0.00,0.00
9,1259592.06,0.00,0.00
10,1926689.86,0.00,0.00
11,2548539.64,0.00,0.00
12,1498175.14,0.00,0.00
13,2181852.34,0.00,0.00
14,2813536.41,0.00,0.00
15,1735519.17,0.00,0.00
16,2441473.25,0.00,0.00
17,2987344.26,0.00,0.00
18,1934458.26,0.00,0.00
19,2614372.97,0.00,0.00
20,3288802.86,0.00,0.00
21,2163802.86,0.00,0.00
22,2912526.13,0.00,0.00
23,3537045.00,0.00,0.00
24,2401367.43,0.00,0.00
25,3162307.02,0.00,0.00
26,3706954.24,0.00,0.00
27,558264.26,0.00,0.00
28,2627508.16,0.00,0.00
29,3335319.28,0.00,0.00
30,2738762.86,0.00,0.00
31,4054436.45,0.00,0.00
32,701294.90,0.00,0.00
33,4166114.81,0.00,0.00
34,3620409.25,0.00,0.00
35,832499.03,0.00,0.00
36,3740597.01,0.00,0.00
37,2903401.37,0.00,0.00
38,4363553.76,0.00,0.00
39,3108169.56,0.00,0.00
40,963360.07,0.00,0.00
41,3916260.00,0.00,0.00
42,4566322.80,0.00,0.00
43,3173314.57,0.00,0.00
44,1061064.48,0.00,0.00
45,4163733.96,0.00,0.00
46,4767385.48,0.00,0.00
47,3303512.33,0.00,0.00
48,1210705.52,0.00,0.00
49,4334290.74,0.00,0.00
50,4962225.91,0.00,0.00
51,1279913.43,0.00,0.00
52,3390687.47,0.00,0.00
53,4525380.37,0.00,0.00
54,5085516.45,0.00,0.00
55,4650436.16,0.00,0.00
56,3514044.52,0.00,0.00
57,1444424.87,0.00,0.00
58,5281562.81,0.00,0.00
59,3565698.62,0.00,0.00
60,4843410.02,0.00,0.00
61,1577510.36,0.00,0.00
62,5488217.12,0.00,0.00
63,3689637.18,0.00,0.00
64,1660200.83,0.00,0.00
65,5050493.00,0.00,0.00
66,5677710.53,0.00,0.00
67,3837701.80,0.00,0.00
68,1830070.73,0.00,0.00
69,5246532.68,0.00,0.00
70,5890383.72,0.00,0.00
71,445839.64,0.00,0.00
72,3958888.77,0.00,0.00
73,1967345.48,0.00,0.00
74,5448352.81,0.00,0.00
75,6020509.96,0.00,0.00
76,593263.15,0.00,0.00
77,4095891.00,0.00,0.00
78,5583179.71,0.00,0.00
79,2103034.26,0.00,0.00
80,6213568.21,0.00,0.00
81,4159502.51,0.00,0.00
82,719930.41,0.00,0.00
83,5740145.21,0.00,0.00
84,2255969.05,0.00,0.00
85,6382585.76,0.00,0.00
86,4285437.82,0.00,0.00
87,869840.62,0.00,0.00
88,5991437.44,0.00,0.00
89,2387251.85,0.00,0.00
90,6612257.96,0.00,0.00
91,4423322.20,0.00,0.00
92,2467696.43,0.00,0.00
93,995191.81,0.00,0.00
94,6199663.64,0.00,0.00
95,6796045.30,0.00,0.00
96,1097109.56,0.00,0.00
97,4543727.40,0.00,0.00
98,2614381.79,0.00,0.00
99,6383662.94,0.00,0.00
100,6968907.83,0.00,0.00
101,1251343.97,0.00,0.00
102,4671599.63,0.00,0.00
103,2757167.10,0.00,0.00
104,6542356.73,0.00,0.00
105,7124209.17,0.00,0.00
106,1355823.04,0.00,0.00
107,4778387.55,0.00,0.00
108,2906474.59,0.00,0.00
109,6744466.30,0.00,0.00
110,7314961.19,0.00,0.00
111,1499343.87,0.00,0.00
112,4876740.22,0.00,0.00
113,3034735.44,0.00,0.00
114,6922656.77,0.00,0.00
115,7476691.25,0.00,0.00
116,5017856.84,0.00,0.00
117,1668228.39,0.00,0.00
118,3201356.17,0.00,0.00
119,7110294.82,0.00,0.00
120,7726870.06,0.00,0.00
121,5144570.83,0.00,0.00
122,3276458.02,0.00,0.00
123,1814131.74,0.00,0.00
124,7344501.02,0.00,0.00
125,7880247.59,0.00,0.00
126,416897.06,0.00,0.00
127,3414590.60,0.00,0.00
128,5273555.28,0.00,0.00
129,1950782.30,0.00,0.00
130,7508820.30,0.00,0.00
131,2025071.62,0.00,0.00
132,554208.76,0.00,0.00
133,5395229.58,0.00,0.00
134,3560292.96,0.00,0.00
135,2180190.56,0.00,0.00
136,706816.91,0.00,0.00
137,3702415.94,0.00,0.00
