task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,10404611.35,0.00,0.00
1,9536716.70,0.00,0.00
2,10111434.70,0.00,0.00
3,9076103.45,0.00,0.00
4,8124900.34,0.00,0.00
5,8565461.40,0.00,0.00
6,7830081.94,0.00,0.00
7,7504061.22,0.00,0.00
8,10618593.45,0.00,0.00
9,10615122.80,0.00,0.00
10,9785417.32,0.00,0.00
11,9662441.02,0.00,0.00
12,10323303.22,0.00,0.00
13,10389155.86,0.00,0.00
14,9304019.69,0.00,0.00
15,9306021.93,0.00,0.00
16,6982211.35,0.00,0.00
17,8761901.62,0.00,0.00
18,8271721.60,0.00,0.00
19,6334177.02,0.00,0.00
20,5761666.77,0.00,0.00
21,5485639.10,0.00,0.00
22,8433526.04,0.00,0.00
23,5258045.20,0.00,0.00
24,8048232.56,0.00,0.00
25,8967830.42,0.00,0.00
26,8162223.82,0.00,0.00
27,7736044.41,0.00,0.00
28,10882565.50,0.00,0.00
29,7124285.94,0.00,0.00
30,6406633.62,0.00,0.00
31,10033892.15,0.00,0.00
32,10612629.89,0.00,0.00
33,7871855.26,0.00,0.00
34,9546237.71,0.00,0.00
35,9005282.64,0.00,0.00
36,5904042.01,0.00,0.00
37,7000337.12,0.00,0.00
38,8623589.28,0.00,0.00
39,8287478.21,0.00,0.00
40,7882709.98,0.00,0.00
41,6618348.36,0.00,0.00
42,11042595.86,0.00,0.00
43,7206650.50,0.00,0.00
44,6043184.52,0.00,0.00
45,10166779.52,0.00,0.00
46,5768382.79,0.00,0.00
47,6587923.53,0.00,0.00
48,10721184.49,0.00,0.00
49,5577953.82,0.00,0.00
50,9756526.47,0.00,0.00
51,5741515.40,0.00,0.00
52,9206000.57,0.00,0.00
53,5593120.57,0.00,0.00
54,8843360.66,0.00,0.00
55,8506004.57,0.00,0.00
56,6286693.10,0.00,0.00
57,7523561.00,0.00,0.00
58,6131923.44,0.00,0.00
59,8279481.65,0.00,0.00
60,11485365.39,0.00,0.00
61,6005188.23,0.00,0.00
62,10695292.71,0.00,0.00
63,7153403.76,0.00,0.00
64,11430393.46,0.00,0.00
65,10435150.38,0.00,0.00
66,9843587.88,0.00,0.00
67,9440043.93,0.00,0.00
68,6828641.41,0.00,0.00
69,6717838.05,0.00,0.00
70,6513875.48,0.00,0.00
71,9403392.55,0.00,0.00
72,8421389.82,0.00,0.00
73,12209680.32,0.00,0.00
74,11385499.95,0.00,0.00
75,9137983.80,0.00,0.00
76,12005476.24,0.00,0.00
77,7815138.82,0.00,0.00
78,7411079.88,0.00,0.00
79,7192849.40,0.00,0.00
80,11045351.27,0.00,0.00
81,10098244.67,0.00,0.00
82,6842675.21,0.00,0.00
83,10556655.88,0.00,0.00
84,9942301.51,0.00,0.00
85,11655898.09,0.00,0.00
86,8717503.55,0.00,0.00
87,12666032.08,0.00,0.00
88,11266237.26,0.00,0.00
89,12310802.94,0.00,0.00
90,10358189.82,0.00,0.00
91,11779809.71,0.00,0.00
92,10714969.16,0.00,0.00
93,9521868.47,0.00,0.00
94,12790471.55,0.00,0.00
95,11364419.70,0.00,0.00
96,12430239.20,0.00,0.00
97,10489228.25,0.00,0.00
98,8145530.22,0.00,0.00
99,10845702.65,0.00,0.00
100,10140581.37,0.00,0.00
101,7853067.64,0.00,0.00
102,10175663.95,0.00,0.00
103,7617676.26,0.00,0.00
104,8927068.23,0.00,0.00
105,9019212.72,0.00,0.00
106,7308212.76,0.00,0.00
107,9628370.52,0.00,0.00
108,9716094.97,0.00,0.00
109,8173062.32,0.00,0.00
110,8306748.15,0.00,0.00
111,7924482.82,0.00,0.00
112,11948694.94,0.00,0.00
113,7950461.15,0.00,0.00
114,11500844.48,0.00,0.00
115,12979266.64,0.00,0.00
116,7384306.19,0.00,0.00
117,7699490.79,0.00,0.00
