task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,22.96,0.00,5.11
1,28.00,0.00,5.07
2,30.68,0.00,7.55
3,35.28,0.00,7.30
4,70.23,0.00,22.16
5,79.28,0.00,20.69
6,132.49,0.00,44.05
7,167.54,0.00,37.20
8,233.70,0.00,95.67
9,296.35,0.00,65.08
10,318.93,0.00,52.88
11,408.18,0.00,60.73
12,354.18,0.00,35.02
13,262.56,0.00,45.66
14,308.06,0.00,112.87
15,357.75,0.00,74.26
16,418.39,0.00,51.93
17,387.02,0.00,30.46
18,375.77,0.00,45.62
19,390.34,0.00,41.56
20,512.06,0.00,68.01
21,568.02,0.00,80.15
22,654.07,0.00,50.94
23,673.97,0.00,58.98
24,697.32,0.00,41.33
25,741.30,0.00,67.09
26,706.15,0.00,42.19
27,807.58,0.00,75.54
28,814.50,0.00,60.32
29,769.98,0.00,39.80
30,784.97,0.00,43.30
31,823.40,0.00,47.27
32,757.69,0.00,49.93
33,838.06,0.00,47.41
34,976.09,0.00,70.75
35,985.01,0.00,53.02
36,1005.75,0.00,46.42
37,979.39,0.00,55.45
38,1040.87,0.00,60.36
39,1002.23,0.00,57.08
40,1047.80,0.00,47.78
41,1064.49,0.00,108.22
42,1031.58,0.00,38.98
43,1055.20,0.00,66.24
44,1064.32,0.00,74.44
45,1213.70,0.00,86.00
46,1230.97,0.00,75.90
47,1228.08,0.00,39.40
48,1199.20,0.00,83.96
49,1182.43,0.00,46.06
50,1222.60,0.00,61.93
51,1199.68,0.00,122.23
52,1198.19,0.00,91.01
53,1206.92,0.00,99.82
54,1179.60,0.00,42.78
55,1204.20,0.00,84.56
56,1342.32,0.00,120.90
57,1347.90,0.00,76.20
58,1391.16,0.00,69.38
59,1426.77,0.00,46.73
60,1452.64,0.00,70.24
61,1459.99,0.00,55.55
62,1479.53,0.00,71.55
63,1535.82,0.00,67.60
64,1463.64,0.00,55.29
65,1479.55,0.00,92.44
66,1472.63,0.00,43.87
67,1523.33,0.00,67.78
68,1553.59,0.00,49.48
69,1588.89,0.00,58.37
70,1606.46,0.00,45.13
71,1653.69,0.00,66.76
72,1669.41,0.00,39.30
73,1675.31,0.00,37.07
74,1650.47,0.00,41.47
75,1684.60,0.00,47.25
76,1743.08,0.00,55.19
77,1754.81,0.00,43.15
78,1747.48,0.00,91.37
79,1804.33,0.00,62.66
80,1768.66,0.00,60.05
81,1745.51,0.00,40.70
82,1803.80,0.00,76.38
83,1819.37,0.00,57.08
84,1828.87,0.00,28.64
85,1865.03,0.00,58.36
86,1875.00,0.00,44.05
87,1940.44,0.00,93.19
88,1936.83,0.00,36.79
89,1944.17,0.00,39.75
90,1990.90,0.00,76.58
91,2081.95,0.00,95.21
92,2055.71,0.00,36.83
93,2144.53,0.00,106.59
94,2173.36,0.00,52.88
95,2179.90,0.00,54.13
96,2244.30,0.00,37.37
97,2287.67,0.00,59.75
98,2311.74,0.00,45.26
99,2298.87,0.00,44.47
100,2341.50,0.00,150.10
101,2331.11,0.00,43.68
102,2428.65,0.00,93.70
103,2457.68,0.00,77.59
104,2473.33,0.00,66.04
105,2537.95,0.00,46.07
106,2534.59,0.00,62.07
107,2524.36,0.00,63.67
108,2526.15,0.00,36.01
109,2578.83,0.00,61.96
110,2581.13,0.00,57.76
111,2627.62,0.00,60.96
112,2663.84,0.00,64.14
113,2653.62,0.00,48.00
114,2704.32,0.00,51.74
115,2562.22,0.00,98.54
116,2601.32,0.00,82.25
117,2601.48,0.00,48.02
118,2652.09,0.00,52.61
119,2605.24,0.00,50.99
120,2598.43,0.00,45.74
121,2631.65,0.00,54.47
122,2608.98,0.00,66.67
