task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,1610338.93,0.00,0.00
1,1747454.17,0.00,0.00
2,1833657.74,0.00,0.00
3,2403845.07,0.00,0.00
4,1913656.71,0.00,0.00
5,2482301.47,0.00,0.00
6,1998598.81,0.00,0.00
7,2082294.23,0.00,0.00
8,2703832.39,0.00,0.00
9,2214163.30,0.00,0.00
10,2312263.25,0.00,0.00
11,2036158.80,0.00,0.00
12,2447029.59,0.00,0.00
13,2997692.82,0.00,0.00
14,2157968.76,0.00,0.00
15,3052879.57,0.00,0.00
16,2907073.26,0.00,0.00
17,3154226.30,0.00,0.00
18,2327094.08,0.00,0.00
19,3020527.12,0.00,0.00
20,3251122.00,0.00,0.00
21,2441874.27,0.00,0.00
22,3187134.98,0.00,0.00
23,2611758.95,0.00,0.00
24,3003409.86,0.00,0.00
25,2882074.83,0.00,0.00
26,3075066.33,0.00,0.00
27,2954209.09,0.00,0.00
28,3183790.45,0.00,0.00
29,3103861.57,0.00,0.00
30,3784968.14,0.00,0.00
31,3338048.22,0.00,0.00
32,3707444.43,0.00,0.00
33,4056202.17,0.00,0.00
34,3104741.57,0.00,0.00
35,3112080.10,0.00,0.00
36,4024723.53,0.00,0.00
37,3919783.83,0.00,0.00
38,3025325.06,0.00,0.00
39,3981719.97,0.00,0.00
40,4175733.33,0.00,0.00
41,3601428.51,0.00,0.00
42,3095695.50,0.00,0.00
43,3593783.38,0.00,0.00
44,3059021.00,0.00,0.00
45,3825549.36,0.00,0.00
46,2568662.17,0.00,0.00
47,3483914.85,0.00,0.00
48,3784852.98,0.00,0.00
49,3217107.77,0.00,0.00
50,2596001.15,0.00,0.00
51,3491265.06,0.00,0.00
52,4453539.61,0.00,0.00
53,3825489.28,0.00,0.00
54,4210827.83,0.00,0.00
55,1906643.39,0.00,0.00
56,3977915.05,0.00,0.00
57,3707889.56,0.00,0.00
58,1940092.56,0.00,0.00
59,4680468.56,0.00,0.00
60,4153765.44,0.00,0.00
61,4371590.61,0.00,0.00
62,2917423.25,0.00,0.00
63,4931466.10,0.00,0.00
64,3669287.44,0.00,0.00
65,1268435.72,0.00,0.00
66,4232809.31,0.00,0.00
67,4765812.64,0.00,0.00
68,2884269.24,0.00,0.00
69,3042603.97,0.00,0.00
70,1567541.60,0.00,0.00
71,5104248.05,0.00,0.00
72,4085433.96,0.00,0.00
73,2213693.62,0.00,0.00
74,4280347.35,0.00,0.00
75,2211902.86,0.00,0.00
76,5066111.80,0.00,0.00
77,3700631.62,0.00,0.00
78,4440757.27,0.00,0.00
