task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,460574.15,0.00,0.00
1,353592.87,0.00,0.00
2,632889.27,0.00,0.00
3,416938.30,0.00,0.00
4,562892.44,0.00,0.00
5,510408.40,0.00,0.00
6,456200.12,0.00,0.00
7,331927.78,0.00,0.00
8,595817.57,0.00,0.00
9,267803.43,0.00,0.00
10,413270.47,0.00,0.00
11,242347.48,0.00,0.00
12,530657.05,0.00,0.00
13,332715.51,0.00,0.00
14,317875.39,0.00,0.00
15,417996.41,0.00,0.00
16,611320.50,0.00,0.00
17,504859.21,0.00,0.00
18,908963.68,0.00,0.00
19,691447.02,0.00,0.00
20,972227.33,0.00,0.00
21,735188.96,0.00,0.00
22,623056.89,0.00,0.00
23,1050673.25,0.00,0.00
24,1627381.09,0.00,0.00
25,1071166.28,0.00,0.00
26,813526.15,0.00,0.00
27,1655602.46,0.00,0.00
28,893882.51,0.00,0.00
29,1149258.61,0.00,0.00
30,941012.38,0.00,0.00
31,306768.18,0.00,0.00
32,1553246.02,0.00,0.00
33,382474.66,0.00,0.00
34,1872402.19,0.00,0.00
35,1312986.37,0.00,0.00
36,426650.52,0.00,0.00
37,1662709.71,0.00,0.00
38,240859.27,0.00,0.00
39,1392306.57,0.00,0.00
40,1440153.12,0.00,0.00
41,557126.05,0.00,0.00
42,2070040.46,0.00,0.00
43,1836952.21,0.00,0.00
44,407153.84,0.00,0.00
45,1886674.88,0.00,0.00
46,505195.62,0.00,0.00
47,1710957.53,0.00,0.00
48,1491728.54,0.00,0.00
49,1559845.45,0.00,0.00
50,1513730.29,0.00,0.00
51,785512.45,0.00,0.00
52,1732970.00,0.00,0.00
53,865141.87,0.00,0.00
54,2064499.14,0.00,0.00
55,1781846.76,0.00,0.00
56,910898.92,0.00,0.00
57,908163.55,0.00,0.00
58,2664665.22,0.00,0.00
59,955210.45,0.00,0.00
60,1032291.65,0.00,0.00
61,2275400.16,0.00,0.00
62,2922303.44,0.00,0.00
63,1496068.24,0.00,0.00
64,2387913.70,0.00,0.00
65,2742205.38,0.00,0.00
66,2953881.03,0.00,0.00
67,1573052.17,0.00,0.00
68,2787699.94,0.00,0.00
69,3036551.95,0.00,0.00
70,274055.72,0.00,0.00
71,3068041.09,0.00,0.00
72,367925.88,0.00,0.00
73,1743059.40,0.00,0.00
74,1797858.00,0.00,0.00
75,3189664.13,0.00,0.00
76,3004251.24,0.00,0.00
77,1848967.31,0.00,0.00
78,448438.64,0.00,0.00
79,2356320.14,0.00,0.00
80,3046092.75,0.00,0.00
81,496814.01,0.00,0.00
82,867273.57,0.00,0.00
83,3128731.97,0.00,0.00
84,2443773.51,0.00,0.00
85,546887.16,0.00,0.00
86,2523478.27,0.00,0.00
87,1824559.93,0.00,0.00
88,3350858.45,0.00,0.00
89,2058166.03,0.00,0.00
90,2101486.44,0.00,0.00
91,3052192.93,0.00,0.00
92,3135247.95,0.00,0.00
93,2311948.78,0.00,0.00
94,3184333.32,0.00,0.00
95,4328349.83,0.00,0.00
96,1739701.51,0.00,0.00
97,3231262.68,0.00,0.00
98,4409965.99,0.00,0.00
99,3312217.00,0.00,0.00
100,1511820.79,0.00,0.00
101,2563285.35,0.00,0.00
102,1925139.90,0.00,0.00
103,2607659.10,0.00,0.00
104,2684597.97,0.00,0.00
105,1978729.01,0.00,0.00
106,4635994.67,0.00,0.00
107,2762297.15,0.00,0.00
108,3783444.64,0.00,0.00
109,3598951.10,0.00,0.00
110,1759386.30,0.00,0.00
111,3873363.97,0.00,0.00
112,1801958.80,0.00,0.00
113,2838571.31,0.00,0.00
114,2195626.74,0.00,0.00
115,745157.48,0.00,0.00
116,2982782.36,0.00,0.00
117,4094734.67,0.00,0.00
118,4130114.08,0.00,0.00
119,4203863.62,0.00,0.00
120,2123636.72,0.00,0.00
121,2550210.24,0.00,0.00
122,2635503.29,0.00,0.00
123,4421285.39,0.00,0.00
124,4012485.03,0.00,0.00
125,2853405.71,0.00,0.00
126,4098689.32,0.00,0.00
127,4559385.54,0.00,0.00
128,1973127.37,0.00,0.00
129,1681766.99,0.00,0.00
130,5524215.46,0.00,0.00
131,4318771.84,0.00,0.00
132,4800505.64,0.00,0.00
133,4369371.89,0.00,0.00
134,4729902.74,0.00,0.00
135,4848248.48,0.00,0.00
136,4810063.12,0.00,0.00
137,1929950.00,0.00,0.00
138,1963577.99,0.00,0.00
139,4582936.53,0.00,0.00
140,4662399.53,0.00,0.00
141,5116794.82,0.00,0.00
142,5048579.69,0.00,0.00
143,2429029.94,0.00,0.00
144,5411462.31,0.00,0.00
145,2885254.62,0.00,0.00
146,5474437.48,0.00,0.00
147,2942314.86,0.00,0.00
148,5553134.44,0.00,0.00
149,5631473.30,0.00,0.00
150,3161793.23,0.00,0.00
151,5109276.53,0.00,0.00
152,3248478.17,0.00,0.00
153,5174795.87,0.00,0.00
154,3335012.67,0.00,0.00
155,5256430.86,0.00,0.00
156,5322749.14,0.00,0.00
157,6043828.73,0.00,0.00
158,4420672.18,0.00,0.00
159,3555501.70,0.00,0.00
160,5130353.93,0.00,0.00
161,4496005.54,0.00,0.00
162,5208799.60,0.00,0.00
163,6724807.26,0.00,0.00
164,5297022.58,0.00,0.00
165,4706348.90,0.00,0.00
166,5709735.39,0.00,0.00
167,5698944.33,0.00,0.00
168,4749285.22,0.00,0.00
169,5743848.09,0.00,0.00
170,4794623.61,0.00,0.00
171,4744123.70,0.00,0.00
172,5785947.08,0.00,0.00
173,5827840.81,0.00,0.00
174,4799742.70,0.00,0.00
175,5873248.82,0.00,0.00
176,5603030.68,0.00,0.00
177,4926553.73,0.00,0.00
178,5026672.60,0.00,0.00
179,5671839.24,0.00,0.00
180,5798915.39,0.00,0.00
181,5826336.62,0.00,0.00
182,5881814.96,0.00,0.00
183,4860371.11,0.00,0.00
184,5298098.80,0.00,0.00
185,6922021.63,0.00,0.00
186,4906710.15,0.00,0.00
187,5918216.94,0.00,0.00
188,5388005.50,0.00,0.00
189,7461029.53,0.00,0.00
190,4959277.39,0.00,0.00
191,5965953.83,0.00,0.00
192,5001908.30,0.00,0.00
193,7544907.81,0.00,0.00
