task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,339417.93,0.00,0.00
1,343570.23,0.00,0.00
2,316823.24,0.00,0.00
3,515833.14,0.00,0.00
4,505735.40,0.00,0.00
5,682856.08,0.00,0.00
6,656843.42,0.00,0.00
7,819709.30,0.00,0.00
8,955887.08,0.00,0.00
9,1558108.81,0.00,0.00
10,1435193.06,0.00,0.00
11,1333477.02,0.00,0.00
12,1410753.25,0.00,0.00
13,2001576.90,0.00,0.00
14,1884840.25,0.00,0.00
15,1881437.78,0.00,0.00
16,2405563.35,0.00,0.00
17,2779702.90,0.00,0.00
18,2856695.41,0.00,0.00
19,2815413.71,0.00,0.00
20,2972683.19,0.00,0.00
21,3045480.01,0.00,0.00
22,3197987.32,0.00,0.00
23,3097210.65,0.00,0.00
24,3237421.99,0.00,0.00
25,3419094.32,0.00,0.00
26,3478935.96,0.00,0.00
27,3751364.71,0.00,0.00
28,3370084.05,0.00,0.00
29,3524767.40,0.00,0.00
30,4212982.18,0.00,0.00
31,4293807.27,0.00,0.00
32,3968834.40,0.00,0.00
33,4248455.76,0.00,0.00
34,4431906.70,0.00,0.00
35,4474361.90,0.00,0.00
36,4657304.05,0.00,0.00
37,4661922.93,0.00,0.00
38,4677327.63,0.00,0.00
39,4812428.24,0.00,0.00
40,4964799.17,0.00,0.00
41,5726446.39,0.00,0.00
42,4924140.21,0.00,0.00
43,6079993.25,0.00,0.00
44,5639186.62,0.00,0.00
45,6214879.51,0.00,0.00
46,5609847.78,0.00,0.00
47,5654929.64,0.00,0.00
48,5761887.79,0.00,0.00
49,5808023.45,0.00,0.00
50,6459987.64,0.00,0.00
51,6210101.13,0.00,0.00
52,6256046.06,0.00,0.00
53,6956060.41,0.00,0.00
54,6698751.93,0.00,0.00
55,6361135.72,0.00,0.00
56,6390176.53,0.00,0.00
57,6429516.79,0.00,0.00
58,6402142.29,0.00,0.00
59,7391253.95,0.00,0.00
60,7260352.13,0.00,0.00
61,6842820.64,0.00,0.00
62,6993288.76,0.00,0.00
63,7345768.21,0.00,0.00
64,9458235.50,0.00,0.00
65,9831656.69,0.00,0.00
66,9913356.30,0.00,0.00
67,9897264.48,0.00,0.00
68,10049021.24,0.00,0.00
69,10202513.93,0.00,0.00
70,10354295.02,0.00,0.00
71,10352816.34,0.00,0.00
72,10505275.01,0.00,0.00
73,10657934.19,0.00,0.00
74,11454414.61,0.00,0.00
75,11184951.31,0.00,0.00
76,11406209.23,0.00,0.00
77,11261760.47,0.00,0.00
78,11869906.19,0.00,0.00
79,11355516.91,0.00,0.00
80,12053129.91,0.00,0.00
81,12009708.40,0.00,0.00
82,11708990.81,0.00,0.00
83,11666558.50,0.00,0.00
84,12128695.73,0.00,0.00
85,12280310.63,0.00,0.00
86,12419414.04,0.00,0.00
87,12387083.77,0.00,0.00
88,12538464.55,0.00,0.00
89,12619130.37,0.00,0.00
90,12771333.22,0.00,0.00
91,13545506.24,0.00,0.00
92,12760253.91,0.00,0.00
93,13561301.23,0.00,0.00
94,12831896.78,0.00,0.00
95,13636648.89,0.00,0.00
96,13962620.02,0.00,0.00
97,13463183.16,0.00,0.00
98,13409487.25,0.00,0.00
99,12935181.38,0.00,0.00
100,13620942.12,0.00,0.00
101,13566164.26,0.00,0.00
102,14313806.77,0.00,0.00
103,13769285.92,0.00,0.00
104,14386351.35,0.00,0.00
105,13849414.11,0.00,0.00
106,13378140.69,0.00,0.00
107,13745060.92,0.00,0.00
108,14359166.62,0.00,0.00
109,13264857.77,0.00,0.00
110,13930133.82,0.00,0.00
111,13897639.99,0.00,0.00
112,13338910.82,0.00,0.00
113,14509510.99,0.00,0.00
114,13901811.84,0.00,0.00
115,14046669.96,0.00,0.00
116,14657046.32,0.00,0.00
117,14807607.89,0.00,0.00
118,14680918.69,0.00,0.00
119,13784737.83,0.00,0.00
120,14820992.95,0.00,0.00
121,14609500.41,0.00,0.00
122,15002830.98,0.00,0.00
123,14502485.28,0.00,0.00
124,14956880.33,0.00,0.00
125,15064928.53,0.00,0.00
126,15638248.68,0.00,0.00
127,15522905.83,0.00,0.00
128,15676596.88,0.00,0.00
129,15811872.01,0.00,0.00
130,16144083.26,0.00,0.00
131,15995491.50,0.00,0.00
132,16076947.93,0.00,0.00
133,16138813.26,0.00,0.00
134,16111064.91,0.00,0.00
135,15924862.38,0.00,0.00
136,16064083.34,0.00,0.00
137,16191623.69,0.00,0.00
138,16343184.23,0.00,0.00
139,16806435.82,0.00,0.00
140,16417751.31,0.00,0.00
141,16287292.24,0.00,0.00
142,16172650.81,0.00,0.00
143,16423126.22,0.00,0.00
144,16603882.79,0.00,0.00
145,17170216.08,0.00,0.00
146,17050993.20,0.00,0.00
147,17011556.86,0.00,0.00
148,17090281.25,0.00,0.00
149,17557791.23,0.00,0.00
150,18558882.71,0.00,0.00
151,18713266.37,0.00,0.00
152,19144315.00,0.00,0.00
153,19546474.22,0.00,0.00
154,19624324.80,0.00,0.00
155,19766899.82,0.00,0.00
156,20051348.21,0.00,0.00
157,19918442.25,0.00,0.00
158,20013038.64,0.00,0.00
159,20425619.13,0.00,0.00
160,20311066.15,0.00,0.00
161,20990671.40,0.00,0.00
162,21174114.70,0.00,0.00
163,21531131.74,0.00,0.00
164,21608261.59,0.00,0.00
165,21494580.03,0.00,0.00
166,21646093.61,0.00,0.00
167,21796291.11,0.00,0.00
168,21868083.72,0.00,0.00
169,21971274.14,0.00,0.00
170,21872974.87,0.00,0.00
171,22023848.06,0.00,0.00
172,22174591.06,0.00,0.00
173,22249407.29,0.00,0.00
174,22454547.88,0.00,0.00
175,22311726.09,0.00,0.00
176,22533972.50,0.00,0.00
177,22135745.76,0.00,0.00
178,22338288.78,0.00,0.00
179,22495672.23,0.00,0.00
180,22289262.77,0.00,0.00
181,22648178.82,0.00,0.00
182,22720282.08,0.00,0.00
183,22663167.24,0.00,0.00
184,22801553.49,0.00,0.00
185,22824812.65,0.00,0.00
186,22686054.23,0.00,0.00
187,22756218.43,0.00,0.00
188,22901034.59,0.00,0.00
189,22836383.10,0.00,0.00
190,22864853.14,0.00,0.00
191,22988190.41,0.00,0.00
192,23016294.00,0.00,0.00
193,23095726.01,0.00,0.00
194,23169765.71,0.00,0.00
195,23059709.31,0.00,0.00
196,23504301.07,0.00,0.00
197,23210046.29,0.00,0.00
198,23355928.42,0.00,0.00
199,23429706.81,0.00,0.00
200,23828058.00,0.00,0.00
201,23326869.73,0.00,0.00
202,23712803.84,0.00,0.00
203,23403499.60,0.00,0.00
204,23864284.04,0.00,0.00
205,24075414.42,0.00,0.00
206,23864747.76,0.00,0.00
207,24323093.89,0.00,0.00
208,24000044.35,0.00,0.00
209,24473777.77,0.00,0.00
210,24227463.72,0.00,0.00
211,24816443.44,0.00,0.00
212,27301161.29,0.00,0.00
213,27451633.45,0.00,0.00
214,27576513.53,0.00,0.00
215,27877335.07,0.00,0.00
216,27732371.81,0.00,0.00
217,27843386.41,0.00,0.00
218,28162682.53,0.00,0.00
219,28045098.07,0.00,0.00
220,28402297.26,0.00,0.00
221,28974029.06,0.00,0.00
222,29052490.47,0.00,0.00
223,29566138.27,0.00,0.00
224,29946880.10,0.00,0.00
225,29721456.53,0.00,0.00
226,29505426.17,0.00,0.00
227,30323679.92,0.00,0.00
228,29468779.33,0.00,0.00
229,30399039.75,0.00,0.00
230,30281418.80,0.00,0.00
231,30157663.11,0.00,0.00
232,30412070.04,0.00,0.00
233,30388217.21,0.00,0.00
234,30111965.66,0.00,0.00
235,30452209.71,0.00,0.00
236,30568629.98,0.00,0.00
237,30661054.85,0.00,0.00
238,30435296.06,0.00,0.00
239,30587162.97,0.00,0.00
240,30685681.10,0.00,0.00
241,30665390.25,0.00,0.00
242,30838637.11,0.00,0.00
243,30820344.45,0.00,0.00
244,30992668.87,0.00,0.00
245,30704257.25,0.00,0.00
246,31071120.74,0.00,0.00
247,30856368.78,0.00,0.00
248,31035286.43,0.00,0.00
249,31016635.66,0.00,0.00
250,31116363.05,0.00,0.00
251,31581352.23,0.00,0.00
252,31557211.64,0.00,0.00
253,31450811.86,0.00,0.00
254,31710428.95,0.00,0.00
255,31863039.73,0.00,0.00
256,32143996.95,0.00,0.00
257,31941282.51,0.00,0.00
258,32223030.33,0.00,0.00
259,32301455.74,0.00,0.00
260,32184205.06,0.00,0.00
261,31960543.39,0.00,0.00
262,32153632.40,0.00,0.00
263,32112769.84,0.00,0.00
264,32263214.59,0.00,0.00
265,32621038.91,0.00,0.00
266,32674279.21,0.00,0.00
267,32752594.95,0.00,0.00
