task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,425.26,0.00,112.26
1,632.72,0.00,148.26
2,636.13,0.00,177.01
3,742.54,0.00,99.51
4,736.40,0.00,64.02
5,826.53,0.00,463.62
6,990.71,0.00,166.44
7,1150.03,0.00,404.37
8,1371.25,0.00,385.19
9,1656.08,0.00,867.97
10,1796.03,0.00,104.87
11,1631.74,0.00,143.54
12,2208.10,0.00,1730.14
13,2675.98,0.00,447.19
14,2787.66,0.00,114.15
15,2677.98,0.00,125.12
16,2897.87,0.00,158.10
17,2949.20,0.00,118.58
18,3154.16,0.00,162.89
19,3003.09,0.00,230.13
20,3096.08,0.00,140.37
21,3883.37,0.00,886.59
22,4112.60,0.00,162.82
23,3803.57,0.00,100.05
24,5183.44,0.00,3975.25
25,5163.15,0.00,3814.74
26,5074.07,0.00,107.86
27,5139.07,0.00,137.48
28,4375.88,0.00,624.03
29,5249.93,0.00,363.36
30,4549.60,0.00,132.60
31,5603.55,0.00,408.75
32,5567.80,0.00,3997.32
33,5010.45,0.00,465.33
34,5811.24,0.00,175.43
35,4532.82,0.00,161.19
36,4655.33,0.00,132.47
37,4788.80,0.00,79.18
38,6298.91,0.00,651.16
39,6210.31,0.00,442.53
40,6431.33,0.00,135.01
41,6110.76,0.00,140.09
42,6755.14,0.00,1569.46
43,5257.86,0.00,521.93
44,6114.22,0.00,396.88
45,4932.18,0.00,101.51
46,6419.52,0.00,344.12
47,5052.44,0.00,163.92
48,7049.32,0.00,316.77
49,6720.02,0.00,129.31
50,6837.52,0.00,140.30
51,5418.14,0.00,399.06
52,6967.66,0.00,154.43
53,7086.73,0.00,134.47
54,6892.44,0.00,89.17
55,7013.40,0.00,151.22
56,7464.11,0.00,480.24
57,7620.74,0.00,138.00
58,8085.94,0.00,1640.01
59,8151.66,0.00,106.92
60,7597.50,0.00,429.09
61,8013.30,0.00,239.10
62,8059.14,0.00,55.04
63,7769.50,0.00,117.44
64,8194.55,0.00,144.41
65,7902.24,0.00,165.87
66,8321.51,0.00,136.91
67,8125.08,0.00,142.16
68,8564.60,0.00,415.47
69,8320.41,0.00,691.01
70,8732.71,0.00,385.71
71,9990.60,0.00,3877.80
72,10129.08,0.00,118.91
73,9048.84,0.00,389.53
74,9133.97,0.00,65.03
75,8887.25,0.00,167.99
76,8932.97,0.00,108.81
77,9248.95,0.00,3863.54
78,10544.78,0.00,434.49
79,10329.17,0.00,94.35
80,9064.14,0.00,148.86
81,9369.51,0.00,122.70
82,9293.00,0.00,387.83
83,9129.57,0.00,112.97
84,9259.65,0.00,158.82
85,9312.61,0.00,103.00
86,9511.81,0.00,164.48
87,9150.97,0.00,81.93
88,9253.36,0.00,136.97
89,9643.50,0.00,419.50
