task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,639213.80,0.00,0.00
1,626680.61,0.00,0.00
2,615046.26,0.00,0.00
3,452667.71,0.00,0.00
4,637126.21,0.00,0.00
5,435977.70,0.00,0.00
6,455088.62,0.00,0.00
7,469517.23,0.00,0.00
8,266195.54,0.00,0.00
9,268575.43,0.00,0.00
10,735234.26,0.00,0.00
11,290826.56,0.00,0.00
12,335348.13,0.00,0.00
13,785574.67,0.00,0.00
14,583559.04,0.00,0.00
15,650294.78,0.00,0.00
16,444272.04,0.00,0.00
17,907895.80,0.00,0.00
18,779759.65,0.00,0.00
19,967559.10,0.00,0.00
20,536952.50,0.00,0.00
21,848007.20,0.00,0.00
22,260519.98,0.00,0.00
23,617036.82,0.00,0.00
24,1103039.98,0.00,0.00
25,313339.47,0.00,0.00
26,950997.83,0.00,0.00
27,1153031.59,0.00,0.00
28,705089.09,0.00,0.00
29,1010421.28,0.00,0.00
30,402328.25,0.00,0.00
31,757039.31,0.00,0.00
32,1267822.98,0.00,0.00
33,1318925.14,0.00,0.00
34,467994.45,0.00,0.00
35,1128932.48,0.00,0.00
36,842456.58,0.00,0.00
37,1177093.03,0.00,0.00
38,523821.59,0.00,0.00
39,1433335.30,0.00,0.00
40,908619.17,0.00,0.00
41,1275165.08,0.00,0.00
42,591065.65,0.00,0.00
43,1539166.45,0.00,0.00
44,1014858.72,0.00,0.00
45,667298.32,0.00,0.00
46,294983.39,0.00,0.00
47,1607903.00,0.00,0.00
48,1423949.00,0.00,0.00
49,1076200.96,0.00,0.00
50,1464807.75,0.00,0.00
51,347419.02,0.00,0.00
52,744279.86,0.00,0.00
53,1705692.29,0.00,0.00
54,1172428.13,0.00,0.00
55,790729.76,0.00,0.00
56,1567849.87,0.00,0.00
57,434449.91,0.00,0.00
58,1217065.10,0.00,0.00
59,873445.51,0.00,0.00
60,508807.66,0.00,0.00
61,1304678.68,0.00,0.00
62,935962.20,0.00,0.00
63,579459.43,0.00,0.00
64,1000354.29,0.00,0.00
65,650141.72,0.00,0.00
66,260473.73,0.00,0.00
67,670581.34,0.00,0.00
68,1094030.14,0.00,0.00
69,318264.25,0.00,0.00
70,1151752.47,0.00,0.00
71,834220.89,0.00,0.00
72,407651.90,0.00,0.00
