task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,13921244.38,0.00,0.00
1,13994621.75,0.00,0.00
2,13748872.76,0.00,0.00
3,13858030.32,0.00,0.00
4,12769278.76,0.00,0.00
5,13714861.87,0.00,0.00
6,13566242.93,0.00,0.00
7,13875025.27,0.00,0.00
8,14333342.31,0.00,0.00
9,14148082.73,0.00,0.00
10,14563305.85,0.00,0.00
11,16071872.23,0.00,0.00
12,16611742.02,0.00,0.00
13,17662508.01,0.00,0.00
14,18309621.57,0.00,0.00
15,19425050.97,0.00,0.00
16,19923996.21,0.00,0.00
17,20112200.98,0.00,0.00
18,20949032.07,0.00,0.00
19,21790888.07,0.00,0.00
20,22481080.77,0.00,0.00
21,23110250.95,0.00,0.00
22,22218276.26,0.00,0.00
23,23028545.38,0.00,0.00
24,23763089.42,0.00,0.00
25,24495021.82,0.00,0.00
26,25247514.01,0.00,0.00
27,26149898.29,0.00,0.00
28,27052614.93,0.00,0.00
29,27918670.42,0.00,0.00
30,28652600.77,0.00,0.00
31,29636266.95,0.00,0.00
32,30720314.26,0.00,0.00
33,31688088.66,0.00,0.00
34,32649350.17,0.00,0.00
35,33556896.92,0.00,0.00
36,34406139.85,0.00,0.00
37,35219542.50,0.00,0.00
38,36043851.85,0.00,0.00
39,36505769.49,0.00,0.00
40,37208264.83,0.00,0.00
41,37905896.66,0.00,0.00
42,38553912.64,0.00,0.00
43,39356636.52,0.00,0.00
44,39912055.49,0.00,0.00
45,40589166.16,0.00,0.00
46,41305023.19,0.00,0.00
47,41997879.74,0.00,0.00
48,42693417.79,0.00,0.00
49,43322067.98,0.00,0.00
50,44032293.56,0.00,0.00
51,44771048.31,0.00,0.00
52,44997406.96,0.00,0.00
53,45744296.31,0.00,0.00
54,46431020.02,0.00,0.00
55,47096132.28,0.00,0.00
56,47701669.45,0.00,0.00
57,48318675.04,0.00,0.00
58,48971162.80,0.00,0.00
59,49705121.04,0.00,0.00
60,50381474.97,0.00,0.00
61,51109715.22,0.00,0.00
62,51938912.87,0.00,0.00
63,52305622.10,0.00,0.00
64,52833235.98,0.00,0.00
65,53389507.53,0.00,0.00
66,53974457.26,0.00,0.00
67,54560281.52,0.00,0.00
68,55003181.46,0.00,0.00
69,55424413.44,0.00,0.00
70,55704409.60,0.00,0.00
71,56469083.79,0.00,0.00
72,3153505.56,0.00,0.00
73,56973687.89,0.00,0.00
74,4134720.56,0.00,0.00
75,57454427.48,0.00,0.00
76,5017612.46,0.00,0.00
77,57845414.64,0.00,0.00
78,5895518.30,0.00,0.00
79,57888249.40,0.00,0.00
80,6837594.75,0.00,0.00
81,58525003.19,0.00,0.00
82,7792505.74,0.00,0.00
83,58937851.67,0.00,0.00
84,8687131.17,0.00,0.00
85,59346679.45,0.00,0.00
86,9577803.37,0.00,0.00
87,59635300.40,0.00,0.00
88,10478076.46,0.00,0.00
89,60217794.90,0.00,0.00
90,11357768.30,0.00,0.00
91,60629782.44,0.00,0.00
92,12270272.49,0.00,0.00
93,61049311.64,0.00,0.00
94,12743863.34,0.00,0.00
95,61471513.51,0.00,0.00
96,13947095.87,0.00,0.00
97,61731120.35,0.00,0.00
98,14974319.22,0.00,0.00
99,61933909.89,0.00,0.00
100,15922060.73,0.00,0.00
101,62449920.89,0.00,0.00
