task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,626179.93,0.00,0.00
1,608364.11,0.00,0.00
2,601803.78,0.00,0.00
3,587769.51,0.00,0.00
4,565414.19,0.00,0.00
5,554734.47,0.00,0.00
6,356553.32,0.00,0.00
7,334920.64,0.00,0.00
8,333007.81,0.00,0.00
9,381484.27,0.00,0.00
10,424702.64,0.00,0.00
11,506166.22,0.00,0.00
12,881162.17,0.00,0.00
13,229580.16,0.00,0.00
14,870239.02,0.00,0.00
15,862441.06,0.00,0.00
16,854355.34,0.00,0.00
17,595361.23,0.00,0.00
18,283852.10,0.00,0.00
19,948773.86,0.00,0.00
20,660562.52,0.00,0.00
21,351547.96,0.00,0.00
22,1002081.39,0.00,0.00
23,722072.60,0.00,0.00
24,442131.76,0.00,0.00
25,1107045.17,0.00,0.00
26,823836.80,0.00,0.00
27,538012.74,0.00,0.00
28,1217100.14,0.00,0.00
29,916851.76,0.00,0.00
30,599574.57,0.00,0.00
31,1285781.62,0.00,0.00
32,1010715.96,0.00,0.00
33,699874.88,0.00,0.00
34,315915.58,0.00,0.00
35,1378136.87,0.00,0.00
36,1066657.30,0.00,0.00
37,760953.43,0.00,0.00
38,378523.83,0.00,0.00
39,1173423.05,0.00,0.00
40,858947.04,0.00,0.00
41,484526.40,0.00,0.00
42,1246081.59,0.00,0.00
43,521796.70,0.00,0.00
44,951722.15,0.00,0.00
45,1309227.71,0.00,0.00
46,612265.59,0.00,0.00
47,1036003.59,0.00,0.00
48,710218.43,0.00,0.00
49,1123596.43,0.00,0.00
50,273220.54,0.00,0.00
51,1166537.52,0.00,0.00
52,773046.26,0.00,0.00
53,366566.66,0.00,0.00
54,1256675.24,0.00,0.00
55,858328.10,0.00,0.00
56,435202.60,0.00,0.00
57,916084.77,0.00,0.00
58,1331531.52,0.00,0.00
59,514274.12,0.00,0.00
60,1002709.63,0.00,0.00
61,564773.56,0.00,0.00
62,1433088.54,0.00,0.00
63,1090046.41,0.00,0.00
64,672045.23,0.00,0.00
65,1137351.75,0.00,0.00
66,272837.88,0.00,0.00
67,725703.48,0.00,0.00
68,1212427.14,0.00,0.00
69,374706.27,0.00,0.00
70,809412.00,0.00,0.00
71,1297121.29,0.00,0.00
72,430316.69,0.00,0.00
73,870225.19,0.00,0.00
74,1371620.66,0.00,0.00
75,497387.65,0.00,0.00
76,977671.86,0.00,0.00
77,1421651.12,0.00,0.00
78,995464.09,0.00,0.00
79,576154.95,0.00,0.00
80,646955.25,0.00,0.00
81,1074138.40,0.00,0.00
82,693366.29,0.00,0.00
83,292115.69,0.00,0.00
84,1155882.60,0.00,0.00
85,353987.69,0.00,0.00
86,781516.08,0.00,0.00
87,1246010.78,0.00,0.00
88,437962.29,0.00,0.00
89,856363.30,0.00,0.00
90,1319066.05,0.00,0.00
91,499549.63,0.00,0.00
92,931200.03,0.00,0.00
93,1383551.84,0.00,0.00
94,589495.90,0.00,0.00
95,1033745.77,0.00,0.00
96,648356.91,0.00,0.00
97,1075419.43,0.00,0.00
98,267460.11,0.00,0.00
