task_index,total_latency_ms,scheduling_latency_ms,execution_latency_ms
0,174723.39,0.00,0.00
1,152702.57,0.00,0.00
2,169340.13,0.00,0.00
3,187416.32,0.00,0.00
4,200633.05,0.00,0.00
5,210904.84,0.00,0.00
6,222200.63,0.00,0.00
7,234615.33,0.00,0.00
8,240344.76,0.00,0.00
9,249274.97,0.00,0.00
10,258369.21,0.00,0.00
11,266877.65,0.00,0.00
12,277035.47,0.00,0.00
13,286167.86,0.00,0.00
14,295555.35,0.00,0.00
15,304718.26,0.00,0.00
16,311954.74,0.00,0.00
17,320143.46,0.00,0.00
18,328881.26,0.00,0.00
19,338080.17,0.00,0.00
20,345914.13,0.00,0.00
21,353465.08,0.00,0.00
22,361112.12,0.00,0.00
23,366720.68,0.00,0.00
24,375323.06,0.00,0.00
25,383655.55,0.00,0.00
26,390660.05,0.00,0.00
27,396086.45,0.00,0.00
28,401194.81,0.00,0.00
29,411286.59,0.00,0.00
30,420801.64,0.00,0.00
31,429333.21,0.00,0.00
32,438398.36,0.00,0.00
33,446508.17,0.00,0.00
34,455248.83,0.00,0.00
35,463038.21,0.00,0.00
36,470269.68,0.00,0.00
37,476518.15,0.00,0.00
38,485860.11,0.00,0.00
39,494542.84,0.00,0.00
40,501249.07,0.00,0.00
41,509013.65,0.00,0.00
42,514132.50,0.00,0.00
43,520990.85,0.00,0.00
44,526406.76,0.00,0.00
45,533457.04,0.00,0.00
46,539744.85,0.00,0.00
47,544016.12,0.00,0.00
48,551127.91,0.00,0.00
49,557330.37,0.00,0.00
50,564726.11,0.00,0.00
51,570568.80,0.00,0.00
52,578478.34,0.00,0.00
53,586805.82,0.00,0.00
54,593225.48,0.00,0.00
55,599883.08,0.00,0.00
56,606203.08,0.00,0.00
57,614153.39,0.00,0.00
58,619606.02,0.00,0.00
59,624635.46,0.00,0.00
60,638980.39,0.00,0.00
61,646861.31,0.00,0.00
62,655342.10,0.00,0.00
63,660803.56,0.00,0.00
64,668379.78,0.00,0.00
65,675753.12,0.00,0.00
66,684052.23,0.00,0.00
67,691592.22,0.00,0.00
68,697624.68,0.00,0.00
69,706359.62,0.00,0.00
70,714120.63,0.00,0.00
71,721372.60,0.00,0.00
72,726780.65,0.00,0.00
73,736473.80,0.00,0.00
74,745568.75,0.00,0.00
75,754835.61,0.00,0.00
76,763871.19,0.00,0.00
77,771482.47,0.00,0.00
78,779201.03,0.00,0.00
79,787543.30,0.00,0.00
80,796365.74,0.00,0.00
81,804158.21,0.00,0.00
82,810161.59,0.00,0.00
83,817191.12,0.00,0.00
84,820770.03,0.00,0.00
85,828892.95,0.00,0.00
86,837661.74,0.00,0.00
87,845495.22,0.00,0.00
88,852248.91,0.00,0.00
89,860394.24,0.00,0.00
90,867580.41,0.00,0.00
91,890696.76,0.00,0.00
92,903524.16,0.00,0.00
93,913636.92,0.00,0.00
94,923937.56,0.00,0.00
95,932321.79,0.00,0.00
96,941275.60,0.00,0.00
97,950304.27,0.00,0.00
98,959645.99,0.00,0.00
99,969661.00,0.00,0.00
100,979003.91,0.00,0.00
101,988170.39,0.00,0.00
102,996583.94,0.00,0.00
103,1006678.58,0.00,0.00
104,1013689.52,0.00,0.00
105,1022393.47,0.00,0.00
106,1032010.08,0.00,0.00
107,1039359.33,0.00,0.00
108,1047485.11,0.00,0.00
109,1053075.08,0.00,0.00
110,1060832.98,0.00,0.00
111,1068918.94,0.00,0.00
112,1076649.67,0.00,0.00
113,1084453.82,0.00,0.00
114,1090762.62,0.00,0.00
115,1097363.00,0.00,0.00
116,1123386.14,0.00,0.00
117,1134683.37,0.00,0.00
118,1144285.44,0.00,0.00
119,1154475.21,0.00,0.00
120,1165658.00,0.00,0.00
121,1173451.19,0.00,0.00
122,1182909.73,0.00,0.00
123,1191422.70,0.00,0.00
124,1198663.00,0.00,0.00
125,1205906.39,0.00,0.00
126,1214232.21,0.00,0.00
127,1221418.38,0.00,0.00
128,1229616.64,0.00,0.00
129,1240394.59,0.00,0.00
130,1248624.80,0.00,0.00
131,1257156.13,0.00,0.00
132,1262340.78,0.00,0.00
133,1268697.02,0.00,0.00
134,1295340.54,0.00,0.00
135,1306614.16,0.00,0.00
136,1320328.00,0.00,0.00
137,1329483.03,0.00,0.00
138,1337711.81,0.00,0.00
139,1347864.39,0.00,0.00
140,1359205.48,0.00,0.00
141,1368958.95,0.00,0.00
142,1379074.10,0.00,0.00
143,1386242.15,0.00,0.00
144,1395458.70,0.00,0.00
145,1407830.72,0.00,0.00
146,1416914.70,0.00,0.00
147,1424953.70,0.00,0.00
148,1429724.93,0.00,0.00
149,1438760.76,0.00,0.00
150,1446691.51,0.00,0.00
151,1453612.80,0.00,0.00
152,1464757.44,0.00,0.00
153,1469644.07,0.00,0.00
154,1477319.72,0.00,0.00
155,1485116.96,0.00,0.00
156,1493496.18,0.00,0.00
157,1497168.54,0.00,0.00
158,1505462.41,0.00,0.00
159,1513929.13,0.00,0.00
160,1522862.91,0.00,0.00
161,1530904.53,0.00,0.00
162,1538901.81,0.00,0.00
163,1549963.71,0.00,0.00
164,1557466.75,0.00,0.00
165,1565036.30,0.00,0.00
166,1574409.25,0.00,0.00
167,1582192.18,0.00,0.00
168,1589983.22,0.00,0.00
169,1595893.14,0.00,0.00
170,1604953.77,0.00,0.00
171,1614212.51,0.00,0.00
172,1622904.78,0.00,0.00
173,1635205.75,0.00,0.00
174,1645149.95,0.00,0.00
175,1655412.44,0.00,0.00
176,1665786.98,0.00,0.00
177,1675930.98,0.00,0.00
178,1685743.57,0.00,0.00
179,1697670.46,0.00,0.00
180,1708137.04,0.00,0.00
181,1717540.26,0.00,0.00
182,1725503.68,0.00,0.00
183,1735997.44,0.00,0.00
184,1744963.41,0.00,0.00
185,1754479.89,0.00,0.00
186,1763656.38,0.00,0.00
187,1773943.90,0.00,0.00
188,1783885.48,0.00,0.00
189,1794248.34,0.00,0.00
190,1805509.33,0.00,0.00
191,1815432.79,0.00,0.00
192,1825932.74,0.00,0.00
193,1831949.71,0.00,0.00
194,1841468.81,0.00,0.00
195,1853586.91,0.00,0.00
196,1862217.90,0.00,0.00
197,1868055.58,0.00,0.00
198,1874235.39,0.00,0.00
199,1882178.07,0.00,0.00
200,1889631.75,0.00,0.00
201,1897606.13,0.00,0.00
202,1905364.04,0.00,0.00
203,1913140.77,0.00,0.00
204,1920112.37,0.00,0.00
205,1925921.92,0.00,0.00
206,1934027.19,0.00,0.00
207,1944908.38,0.00,0.00
208,1953252.79,0.00,0.00
209,1959571.60,0.00,0.00
210,1966268.06,0.00,0.00
211,1974206.69,0.00,0.00
212,1983463.05,0.00,0.00
213,1992906.33,0.00,0.00
214,2001181.84,0.00,0.00
215,2009765.15,0.00,0.00
216,2018067.60,0.00,0.00
217,2030442.48,0.00,0.00
218,2038422.58,0.00,0.00
219,2048096.18,0.00,0.00
220,2057203.53,0.00,0.00
221,2066373.11,0.00,0.00
222,2074716.81,0.00,0.00
223,2083812.95,0.00,0.00
224,2092211.01,0.00,0.00
225,2100724.46,0.00,0.00
226,2109955.79,0.00,0.00
227,2118502.86,0.00,0.00
228,2126559.02,0.00,0.00
229,2133028.27,0.00,0.00
230,2142260.07,0.00,0.00
231,2149232.63,0.00,0.00
232,2160747.29,0.00,0.00
233,2170486.45,0.00,0.00
234,2178879.50,0.00,0.00
235,2187415.12,0.00,0.00
236,2193811.42,0.00,0.00
237,2221062.18,0.00,0.00
238,2232634.07,0.00,0.00
239,2241581.68,0.00,0.00
240,2253104.69,0.00,0.00
241,2264195.20,0.00,0.00
242,2274369.24,0.00,0.00
243,2280648.47,0.00,0.00
244,2290093.90,0.00,0.00
245,2302139.76,0.00,0.00
246,2311403.04,0.00,0.00
247,2320848.70,0.00,0.00
248,2330250.26,0.00,0.00
249,2340576.41,0.00,0.00
250,2348250.39,0.00,0.00
251,2359929.32,0.00,0.00
252,2368153.81,0.00,0.00
253,2377423.29,0.00,0.00
254,2386528.73,0.00,0.00
255,2396111.25,0.00,0.00
256,2405692.58,0.00,0.00
257,2436615.23,0.00,0.00
258,2449627.40,0.00,0.00
259,2463127.14,0.00,0.00
260,2474536.66,0.00,0.00
261,2485628.13,0.00,0.00
262,2495611.19,0.00,0.00
263,2509227.28,0.00,0.00
264,2519659.76,0.00,0.00
265,2528501.99,0.00,0.00
266,2536061.05,0.00,0.00
267,2544340.85,0.00,0.00
268,2549847.13,0.00,0.00
269,2558478.83,0.00,0.00
270,2567251.68,0.00,0.00
271,2577320.10,0.00,0.00
272,2584901.57,0.00,0.00
273,2590353.25,0.00,0.00
274,2598927.50,0.00,0.00
275,2607050.42,0.00,0.00
276,2615111.35,0.00,0.00
277,2624416.35,0.00,0.00
278,2632976.29,0.00,0.00
279,2643508.20,0.00,0.00
280,2652738.33,0.00,0.00
281,2662328.72,0.00,0.00
282,2667966.60,0.00,0.00
283,2675176.14,0.00,0.00
284,2682726.62,0.00,0.00
285,2690455.44,0.00,0.00
286,2697658.54,0.00,0.00
287,2705068.11,0.00,0.00
288,2711891.65,0.00,0.00
289,2737155.91,0.00,0.00
290,2747693.54,0.00,0.00
291,2754725.93,0.00,0.00
292,2767916.20,0.00,0.00
293,2777331.83,0.00,0.00
294,2786071.54,0.00,0.00
295,2794775.25,0.00,0.00
296,2802840.95,0.00,0.00
297,2810316.80,0.00,0.00
298,2818842.17,0.00,0.00
299,2827011.59,0.00,0.00
300,2834255.22,0.00,0.00
301,2841219.19,0.00,0.00
302,2867914.68,0.00,0.00
303,2880383.73,0.00,0.00
304,2891222.48,0.00,0.00
